0.3559,0.1344,2706.8547,1577.8000
0.3122,0.1291,2563.6950,1119.9000
0.2848,1.6906,2434.2050,1015.7000
0.3204,0.8977,2885.0030,1360.0000
0.3531,0.0832,2759.0039,1346.0000
0.3163,3.4212,2652.9125,1226.8000
0.3286,0.1892,2623.0890,1189.2000
