0.3210,0.3419,3357.2088,1749.8000
0.3889,0.0582,3744.1155,1954.1000
0.3429,0.1980,3236.6912,1644.4000
0.3759,0.1387,3009.5887,1525.4000
0.3285,0.0647,3652.0244,1810.1000
0.3361,0.0347,3616.3431,1723.2000
0.3560,0.2119,3655.6538,1720.7000
0.3855,0.3274,3161.5379,1411.9000
